,publisedAt,username,commentDisplay,text_clean,text_caseFolding,text_slangWords,text_tokenizing,text_stopwords,text_final,Sentiment,Sentiment_Label
1064,2025-11-11T12:13:39Z,@CandaceJustin-m8x,"Iseng daftar ✨GA 𝐑𝐔𝐃a 𝐇𝐎 Ki 🌟, eh malah meledak 15jt,  bikin kaget 💎",Iseng daftar GA 𝐑𝐔𝐃a 𝐇𝐎 Ki  eh malah meledak jt  bikin kaget,iseng daftar ga 𝐑𝐔𝐃a 𝐇𝐎 ki  eh malah meledak jt  bikin kaget,iseng daftar tidak 𝐑𝐔𝐃a 𝐇𝐎 ki eh malah meledak jt bikin kaget,"['iseng', 'daftar', 'tidak', '𝐑𝐔𝐃a', '𝐇𝐎', 'ki', 'eh', 'malah', 'meledak', 'jt', 'bikin', 'kaget']","['iseng', 'daftar', '𝐑𝐔𝐃a', '𝐇𝐎', 'ki', 'eh', 'meledak', 'jt', 'bikin', 'kaget']",iseng daftar 𝐑𝐔𝐃a 𝐇𝐎 ki eh meledak jt bikin kaget,1,Neutral
1065,2025-11-11T12:13:28Z,@FrancescSumerson,"Member baru✨GA 𝐑𝐔𝐃a 𝐇𝐎 Ki 🌟 nih, gak nyangka langsung dikasih hoki 😍",Member baruGA 𝐑𝐔𝐃a 𝐇𝐎 Ki  nih gak nyangka langsung dikasih hoki,member baruga 𝐑𝐔𝐃a 𝐇𝐎 ki  nih gak nyangka langsung dikasih hoki,member baruga 𝐑𝐔𝐃a 𝐇𝐎 ki nih tidak nyangka langsung dikasih hoki,"['member', 'baruga', '𝐑𝐔𝐃a', '𝐇𝐎', 'ki', 'nih', 'tidak', 'nyangka', 'langsung', 'dikasih', 'hoki']","['member', 'baruga', '𝐑𝐔𝐃a', '𝐇𝐎', 'ki', 'nyangka', 'langsung', 'dikasih', 'hoki']",member baruga 𝐑𝐔𝐃a 𝐇𝐎 ki nyangka langsung dikasih hoki,2,Positive
1066,2025-11-11T12:13:23Z,@DouglasColwell-b5j,"Iseng daftar ✨GA 𝐑𝐔𝐃a 𝐇𝐎 Ki 🌟, eh malah meledak 15jt,  bikin kaget 💎",Iseng daftar GA 𝐑𝐔𝐃a 𝐇𝐎 Ki  eh malah meledak jt  bikin kaget,iseng daftar ga 𝐑𝐔𝐃a 𝐇𝐎 ki  eh malah meledak jt  bikin kaget,iseng daftar tidak 𝐑𝐔𝐃a 𝐇𝐎 ki eh malah meledak jt bikin kaget,"['iseng', 'daftar', 'tidak', '𝐑𝐔𝐃a', '𝐇𝐎', 'ki', 'eh', 'malah', 'meledak', 'jt', 'bikin', 'kaget']","['iseng', 'daftar', '𝐑𝐔𝐃a', '𝐇𝐎', 'ki', 'eh', 'meledak', 'jt', 'bikin', 'kaget']",iseng daftar 𝐑𝐔𝐃a 𝐇𝐎 ki eh meledak jt bikin kaget,1,Neutral
1067,2025-11-11T12:13:17Z,@JeesunScheinman,Emang gak ada yang bisa ngalahin serunya GA 𝐑𝐔𝐃a 𝐇𝐎 KI❤️,Emang gak ada yang bisa ngalahin serunya GA 𝐑𝐔𝐃a 𝐇𝐎 KI,emang gak ada yang bisa ngalahin serunya ga 𝐑𝐔𝐃a 𝐇𝐎 ki,emang tidak ada yang bisa ngalahin serunya tidak 𝐑𝐔𝐃a 𝐇𝐎 ki,"['emang', 'tidak', 'ada', 'yang', 'bisa', 'ngalahin', 'serunya', 'tidak', '𝐑𝐔𝐃a', '𝐇𝐎', 'ki']","['emang', 'ngalahin', 'serunya', '𝐑𝐔𝐃a', '𝐇𝐎', 'ki']",emang ngalahin serunya 𝐑𝐔𝐃a 𝐇𝐎 ki,1,Neutral
1068,2025-11-11T12:13:11Z,@DaphnaRizo,"Dari modal receh, hasilnya bikin kaget!❤️GA 𝐑𝐔𝐃a 𝐇𝐎 KI❤️",Dari modal receh hasilnya bikin kagetGA 𝐑𝐔𝐃a 𝐇𝐎 KI,dari modal receh hasilnya bikin kagetga 𝐑𝐔𝐃a 𝐇𝐎 ki,dari modal receh hasilnya bikin kagetga 𝐑𝐔𝐃a 𝐇𝐎 ki,"['dari', 'modal', 'receh', 'hasilnya', 'bikin', 'kagetga', '𝐑𝐔𝐃a', '𝐇𝐎', 'ki']","['modal', 'receh', 'hasilnya', 'bikin', 'kagetga', '𝐑𝐔𝐃a', '𝐇𝐎', 'ki']",modal receh hasilnya bikin kagetga 𝐑𝐔𝐃a 𝐇𝐎 ki,0,Negative
1069,2025-11-11T12:13:04Z,@MilagrosEwing,"Baru join semalem, langsung pecah ❤️❤️GA 𝐑𝐔𝐃a 𝐇𝐎 KI❤️❤️ 😱🔥 mantap bener situs ini!",Baru join semalem langsung pecah GA 𝐑𝐔𝐃a 𝐇𝐎 KI  mantap bener situs ini,baru join semalem langsung pecah ga 𝐑𝐔𝐃a 𝐇𝐎 ki  mantap bener situs ini,baru join semalem langsung pecah tidak 𝐑𝐔𝐃a 𝐇𝐎 ki mantap bener situs ini,"['baru', 'join', 'semalem', 'langsung', 'pecah', 'tidak', '𝐑𝐔𝐃a', '𝐇𝐎', 'ki', 'mantap', 'bener', 'situs', 'ini']","['join', 'semalem', 'langsung', 'pecah', '𝐑𝐔𝐃a', '𝐇𝐎', 'ki', 'mantap', 'bener', 'situs']",join semalem langsung pecah 𝐑𝐔𝐃a 𝐇𝐎 ki mantap bener situs,2,Positive
1070,2025-11-11T12:12:58Z,@AmdiaTrentacoste,"jujur awalnya ga percaya karna iklan ✨GA 𝐑𝐔𝐃a 𝐇𝐎 Ki ✨, pas di coba malah di kasih scter terus menerus,, gila sihh!!! 🤯",jujur awalnya ga percaya karna iklan GA 𝐑𝐔𝐃a 𝐇𝐎 Ki  pas di coba malah di kasih scter terus menerus gila sihh,jujur awalnya ga percaya karna iklan ga 𝐑𝐔𝐃a 𝐇𝐎 ki  pas di coba malah di kasih scter terus menerus gila sihh,jujur awalnya tidak percaya karna iklan tidak 𝐑𝐔𝐃a 𝐇𝐎 ki pas di coba malah di kasih scter terus menerus gila sihh,"['jujur', 'awalnya', 'tidak', 'percaya', 'karna', 'iklan', 'tidak', '𝐑𝐔𝐃a', '𝐇𝐎', 'ki', 'pas', 'di', 'coba', 'malah', 'di', 'kasih', 'scter', 'terus', 'menerus', 'gila', 'sihh']","['jujur', 'percaya', 'karna', 'iklan', '𝐑𝐔𝐃a', '𝐇𝐎', 'ki', 'pas', 'coba', 'kasih', 'scter', 'menerus', 'gila', 'sihh']",jujur percaya karna iklan 𝐑𝐔𝐃a 𝐇𝐎 ki pas coba kasih scter menerus gila sihh,2,Positive
1071,2025-11-11T12:12:53Z,@NuriaHays,"WD cair cuma 5 menit, pelayanan cepat banget hanya ❤️❤️GA 𝐑𝐔𝐃a 𝐇𝐎 KI❤️❤️",WD cair cuma  menit pelayanan cepat banget hanya GA 𝐑𝐔𝐃a 𝐇𝐎 KI,wd cair cuma  menit pelayanan cepat banget hanya ga 𝐑𝐔𝐃a 𝐇𝐎 ki,wd cair cuma menit pelayanan cepat banget hanya tidak 𝐑𝐔𝐃a 𝐇𝐎 ki,"['wd', 'cair', 'cuma', 'menit', 'pelayanan', 'cepat', 'banget', 'hanya', 'tidak', '𝐑𝐔𝐃a', '𝐇𝐎', 'ki']","['wd', 'cair', 'menit', 'pelayanan', 'cepat', 'banget', '𝐑𝐔𝐃a', '𝐇𝐎', 'ki']",wd cair menit pelayanan cepat banget 𝐑𝐔𝐃a 𝐇𝐎 ki,2,Positive
1072,2025-11-11T12:12:47Z,@ChanceLandy,Baru join gak sampai sejam udah pecah maxwin 😭🎉GA 𝐑𝐔𝐃a 𝐇𝐎 KI⚡️,Baru join gak sampai sejam udah pecah maxwin GA 𝐑𝐔𝐃a 𝐇𝐎 KI,baru join gak sampai sejam udah pecah maxwin ga 𝐑𝐔𝐃a 𝐇𝐎 ki,baru join tidak sampai sejam udah pecah maxwin tidak 𝐑𝐔𝐃a 𝐇𝐎 ki,"['baru', 'join', 'tidak', 'sampai', 'sejam', 'udah', 'pecah', 'maxwin', 'tidak', '𝐑𝐔𝐃a', '𝐇𝐎', 'ki']","['join', 'sejam', 'udah', 'pecah', 'maxwin', '𝐑𝐔𝐃a', '𝐇𝐎', 'ki']",join sejam udah pecah maxwin 𝐑𝐔𝐃a 𝐇𝐎 ki,1,Neutral
1073,2025-11-11T12:12:35Z,@RoryLloyd-n5z,"Member baru ✨GA 𝐑𝐔𝐃a 𝐇𝐎 Ki 🌟langsung jepe, fix sih bukan sekedar mimpi 😍🔥",Member baru GA 𝐑𝐔𝐃a 𝐇𝐎 Ki langsung jepe fix sih bukan sekedar mimpi,member baru ga 𝐑𝐔𝐃a 𝐇𝐎 ki langsung jepe fix sih bukan sekedar mimpi,member baru tidak 𝐑𝐔𝐃a 𝐇𝐎 ki langsung jepe fix sih bukan sekedar mimpi,"['member', 'baru', 'tidak', '𝐑𝐔𝐃a', '𝐇𝐎', 'ki', 'langsung', 'jepe', 'fix', 'sih', 'bukan', 'sekedar', 'mimpi']","['member', '𝐑𝐔𝐃a', '𝐇𝐎', 'ki', 'langsung', 'jepe', 'fix', 'sekedar', 'mimpi']",member 𝐑𝐔𝐃a 𝐇𝐎 ki langsung jepe fix sekedar mimpi,1,Neutral
1074,2025-11-11T12:12:30Z,@ArnoldoUlrich,"“Ternyata bukan hanya keren, tapi juga sehat dan sporty. GA 𝐑𝐔𝐃a 𝐇𝐎 KI❤️👍”",Ternyata bukan hanya keren tapi juga sehat dan sporty GA 𝐑𝐔𝐃a 𝐇𝐎 KI,ternyata bukan hanya keren tapi juga sehat dan sporty ga 𝐑𝐔𝐃a 𝐇𝐎 ki,ternyata bukan hanya keren tapi juga sehat dan sporty tidak 𝐑𝐔𝐃a 𝐇𝐎 ki,"['ternyata', 'bukan', 'hanya', 'keren', 'tapi', 'juga', 'sehat', 'dan', 'sporty', 'tidak', '𝐑𝐔𝐃a', '𝐇𝐎', 'ki']","['keren', 'sehat', 'sporty', '𝐑𝐔𝐃a', '𝐇𝐎', 'ki']",keren sehat sporty 𝐑𝐔𝐃a 𝐇𝐎 ki,1,Neutral
1075,2025-11-11T12:12:19Z,@Belekbek123,"Setuju...sama kaya saya,,,minimal aja deh dari redenom cuma di tangah aja,,,GK bikin baik ekonomi GK bikin buruk ekonomi, cuma dapat baju baru aja buat mata uang Rp sudah bagus,,,krna masih ngeri ngeri sedap saya rasa...klu jadi pun moga aja bisa baik hasil nya...dukung nggak kontra pun ngga...gitu aja.",Setujusama kaya sayaminimal aja deh dari redenom cuma di tangah ajaGK bikin baik ekonomi GK bikin buruk ekonomi cuma dapat baju baru aja buat mata uang Rp sudah baguskrna masih ngeri ngeri sedap saya rasaklu jadi pun moga aja bisa baik hasil nyadukung nggak kontra pun nggagitu aja,setujusama kaya sayaminimal aja deh dari redenom cuma di tangah ajagk bikin baik ekonomi gk bikin buruk ekonomi cuma dapat baju baru aja buat mata uang rp sudah baguskrna masih ngeri ngeri sedap saya rasaklu jadi pun moga aja bisa baik hasil nyadukung nggak kontra pun nggagitu aja,setujusama kaya sayaminimal aja deh dari redenom cuma di tangah ajagk bikin baik ekonomi gk bikin buruk ekonomi cuma dapat baju baru aja buat mata uang rp sudah baguskrna masih ngeri ngeri sedap saya rasaklu jadi pun moga aja bisa baik hasil nyadukung tidak kontra pun nggagitu aja,"['setujusama', 'kaya', 'sayaminimal', 'aja', 'deh', 'dari', 'redenom', 'cuma', 'di', 'tangah', 'ajagk', 'bikin', 'baik', 'ekonomi', 'gk', 'bikin', 'buruk', 'ekonomi', 'cuma', 'dapat', 'baju', 'baru', 'aja', 'buat', 'mata', 'uang', 'rp', 'sudah', 'baguskrna', 'masih', 'ngeri', 'ngeri', 'sedap', 'saya', 'rasaklu', 'jadi', 'pun', 'moga', 'aja', 'bisa', 'baik', 'hasil', 'nyadukung', 'tidak', 'kontra', 'pun', 'nggagitu', 'aja']","['setujusama', 'kaya', 'sayaminimal', 'aja', 'deh', 'redenom', 'tangah', 'ajagk', 'bikin', 'ekonomi', 'bikin', 'buruk', 'ekonomi', 'baju', 'aja', 'mata', 'uang', 'rp', 'baguskrna', 'ngeri', 'ngeri', 'sedap', 'rasaklu', 'moga', 'aja', 'hasil', 'nyadukung', 'kontra', 'nggagitu', 'aja']",setujusama kaya sayaminimal aja deh redenom tangah ajagk bikin ekonomi bikin buruk ekonomi baju aja mata uang rp baguskrna ngeri ngeri sedap rasaklu moga aja hasil nyadukung kontra nggagitu aja,2,Positive
1076,2025-11-11T12:12:14Z,@BeldonParikh-w3t,"Baru join✨GA 𝐑𝐔𝐃a 𝐇𝐎 Ki 🌟, eh langsung disambut sceter hitam manis 😭💎",Baru joinGA 𝐑𝐔𝐃a 𝐇𝐎 Ki  eh langsung disambut sceter hitam manis,baru joinga 𝐑𝐔𝐃a 𝐇𝐎 ki  eh langsung disambut sceter hitam manis,baru joinga 𝐑𝐔𝐃a 𝐇𝐎 ki eh langsung disambut sceter hitam manis,"['baru', 'joinga', '𝐑𝐔𝐃a', '𝐇𝐎', 'ki', 'eh', 'langsung', 'disambut', 'sceter', 'hitam', 'manis']","['joinga', '𝐑𝐔𝐃a', '𝐇𝐎', 'ki', 'eh', 'langsung', 'disambut', 'sceter', 'hitam', 'manis']",joinga 𝐑𝐔𝐃a 𝐇𝐎 ki eh langsung disambut sceter hitam manis,1,Neutral
1077,2025-11-11T12:12:11Z,@QuinnLuxton,Gila hoki! Main modal receh malah tembus 20jt ❤️❤️GA 𝐑𝐔𝐃a 𝐇𝐎 KI❤️❤️,Gila hoki Main modal receh malah tembus jt GA 𝐑𝐔𝐃a 𝐇𝐎 KI,gila hoki main modal receh malah tembus jt ga 𝐑𝐔𝐃a 𝐇𝐎 ki,gila hoki main modal receh malah tembus jt tidak 𝐑𝐔𝐃a 𝐇𝐎 ki,"['gila', 'hoki', 'main', 'modal', 'receh', 'malah', 'tembus', 'jt', 'tidak', '𝐑𝐔𝐃a', '𝐇𝐎', 'ki']","['gila', 'hoki', 'main', 'modal', 'receh', 'tembus', 'jt', '𝐑𝐔𝐃a', '𝐇𝐎', 'ki']",gila hoki main modal receh tembus jt 𝐑𝐔𝐃a 𝐇𝐎 ki,0,Negative
1078,2025-11-11T12:11:36Z,@ETAMPUBOLON-b7m,Rata rata rakyat Indonesia hanya percaya sama pak Purbaya di bandingkan pemerintah.    Pak Purbaya yang selama ini di ingin kan rakyat Indonesia,Rata rata rakyat Indonesia hanya percaya sama pak Purbaya di bandingkan pemerintah    Pak Purbaya yang selama ini di ingin kan rakyat Indonesia,rata rata rakyat indonesia hanya percaya sama pak purbaya di bandingkan pemerintah    pak purbaya yang selama ini di ingin kan rakyat indonesia,rata rata rakyat indonesia hanya percaya sama pak purbaya di bandingkan pemerintah pak purbaya yang selama ini di ingin kan rakyat indonesia,"['rata', 'rata', 'rakyat', 'indonesia', 'hanya', 'percaya', 'sama', 'pak', 'purbaya', 'di', 'bandingkan', 'pemerintah', 'pak', 'purbaya', 'yang', 'selama', 'ini', 'di', 'ingin', 'kan', 'rakyat', 'indonesia']","['rakyat', 'indonesia', 'percaya', 'purbaya', 'bandingkan', 'pemerintah', 'purbaya', 'rakyat', 'indonesia']",rakyat indonesia percaya purbaya bandingkan pemerintah purbaya rakyat indonesia,2,Positive
1079,2025-11-11T12:09:33Z,@PatGamingMusic,"Banyak orang misleading ttg ini. Redenominasi bukan penyebab ekonomi runtuh, namun redenominasi merupakan pengakuan pemerintah bahwa yes, ekonomi kita UDAH jelek &amp; kita redenominasi demi mengembalikan kepercayaan pasar. Opini gua sebenernya ini <a href=""https://www.youtube.com/watch?v=II3bBGHCL_g&amp;t=3050"">50:50</a> gambling game. Kalau mau ini berhasil:<br>1. Pemerintah harus meyakinkan pasar bahwa 100 ribu = 100, 99.900 ribu = 99.9 bukan dibuletin 100 supaya tidak ada additional inflasi<br>2. Pemerintah harus bisa tekan inflasi di bawah 2% KONSISTEN SELAMA 10 TAHUN selama transisi<br>3. Pemerintah harus usaha max. supaya pasar tetep percaya akan idr &amp; gak akan pakai USD<br><br>Kalau berhasil, kita bisa selangkah menuju negara maju 2045. Kalau gagal, kita akan seperti venezuela.",Banyak orang misleading ttg ini Redenominasi bukan penyebab ekonomi runtuh namun redenominasi merupakan pengakuan pemerintah bahwa yes ekonomi kita UDAH jelek amp kita redenominasi demi mengembalikan kepercayaan pasar Opini gua sebenernya ini a href gambling game Kalau mau ini berhasilbr Pemerintah harus meyakinkan pasar bahwa  ribu    ribu   bukan dibuletin  supaya tidak ada additional inflasibr Pemerintah harus bisa tekan inflasi di bawah  KONSISTEN SELAMA  TAHUN selama transisibr Pemerintah harus usaha max supaya pasar tetep percaya akan idr amp gak akan pakai USDbrbrKalau berhasil kita bisa selangkah menuju negara maju  Kalau gagal kita akan seperti venezuela,banyak orang misleading ttg ini redenominasi bukan penyebab ekonomi runtuh namun redenominasi merupakan pengakuan pemerintah bahwa yes ekonomi kita udah jelek amp kita redenominasi demi mengembalikan kepercayaan pasar opini gua sebenernya ini a href gambling game kalau mau ini berhasilbr pemerintah harus meyakinkan pasar bahwa  ribu    ribu   bukan dibuletin  supaya tidak ada additional inflasibr pemerintah harus bisa tekan inflasi di bawah  konsisten selama  tahun selama transisibr pemerintah harus usaha max supaya pasar tetep percaya akan idr amp gak akan pakai usdbrbrkalau berhasil kita bisa selangkah menuju negara maju  kalau gagal kita akan seperti venezuela,banyak orang misleading ttg ini redenominasi bukan penyebab ekonomi runtuh namun redenominasi merupakan pengakuan pemerintah bahwa yes ekonomi kita udah jelek amp kita redenominasi demi mengembalikan kepercayaan pasar opini gua sebenernya ini a href gambling game kalau mau ini berhasilbr pemerintah harus meyakinkan pasar bahwa ribu ribu bukan dibuletin supaya tidak ada additional inflasibr pemerintah harus bisa tekan inflasi di bawah konsisten selama tahun selama transisibr pemerintah harus usaha max supaya pasar tetep percaya akan idr amp tidak akan pakai usdbrbrkalau berhasil kita bisa selangkah menuju negara maju kalau gagal kita akan seperti venezuela,"['banyak', 'orang', 'misleading', 'ttg', 'ini', 'redenominasi', 'bukan', 'penyebab', 'ekonomi', 'runtuh', 'namun', 'redenominasi', 'merupakan', 'pengakuan', 'pemerintah', 'bahwa', 'yes', 'ekonomi', 'kita', 'udah', 'jelek', 'amp', 'kita', 'redenominasi', 'demi', 'mengembalikan', 'kepercayaan', 'pasar', 'opini', 'gua', 'sebenernya', 'ini', 'a', 'href', 'gambling', 'game', 'kalau', 'mau', 'ini', 'berhasilbr', 'pemerintah', 'harus', 'meyakinkan', 'pasar', 'bahwa', 'ribu', 'ribu', 'bukan', 'dibuletin', 'supaya', 'tidak', 'ada', 'additional', 'inflasibr', 'pemerintah', 'harus', 'bisa', 'tekan', 'inflasi', 'di', 'bawah', 'konsisten', 'selama', 'tahun', 'selama', 'transisibr', 'pemerintah', 'harus', 'usaha', 'max', 'supaya', 'pasar', 'tetep', 'percaya', 'akan', 'idr', 'amp', 'tidak', 'akan', 'pakai', 'usdbrbrkalau', 'berhasil', 'kita', 'bisa', 'selangkah', 'menuju', 'negara', 'maju', 'kalau', 'gagal', 'kita', 'akan', 'seperti', 'venezuela']","['orang', 'misleading', 'ttg', 'redenominasi', 'penyebab', 'ekonomi', 'runtuh', 'redenominasi', 'pengakuan', 'pemerintah', 'yes', 'ekonomi', 'udah', 'jelek', 'amp', 'redenominasi', 'mengembalikan', 'kepercayaan', 'pasar', 'opini', 'gua', 'sebenernya', 'href', 'gambling', 'game', 'berhasilbr', 'pemerintah', 'pasar', 'ribu', 'ribu', 'dibuletin', 'additional', 'inflasibr', 'pemerintah', 'tekan', 'inflasi', 'konsisten', 'transisibr', 'pemerintah', 'usaha', 'max', 'pasar', 'tetep', 'percaya', 'idr', 'amp', 'pakai', 'usdbrbrkalau', 'berhasil', 'selangkah', 'negara', 'maju', 'gagal', 'venezuela']",orang misleading ttg redenominasi penyebab ekonomi runtuh redenominasi pengakuan pemerintah yes ekonomi udah jelek amp redenominasi mengembalikan kepercayaan pasar opini gua sebenernya href gambling game berhasilbr pemerintah pasar ribu ribu dibuletin additional inflasibr pemerintah tekan inflasi konsisten transisibr pemerintah usaha max pasar tetep percaya idr amp pakai usdbrbrkalau berhasil selangkah negara maju gagal venezuela,2,Positive
1080,2025-11-11T13:05:07Z,@eddykof8958,Masalahnya pemerintah kita itu susah dibikin susah lagi,Masalahnya pemerintah kita itu susah dibikin susah lagi,masalahnya pemerintah kita itu susah dibikin susah lagi,masalahnya pemerintah kita itu susah dibikin susah lagi,"['masalahnya', 'pemerintah', 'kita', 'itu', 'susah', 'dibikin', 'susah', 'lagi']","['pemerintah', 'susah', 'dibikin', 'susah']",pemerintah susah dibikin susah,0,Negative
1081,2025-11-11T12:08:50Z,@BromanKoyan2,Duit negara sy .rm1.rm2 rm5 rm10 rm20.rm50 paling besar.rm100.,Duit negara sy rmrm rm rm rmrm paling besarrm,duit negara sy rmrm rm rm rmrm paling besarrm,duit negara sy rmrm rm rm rmrm paling besarrm,"['duit', 'negara', 'sy', 'rmrm', 'rm', 'rm', 'rmrm', 'paling', 'besarrm']","['duit', 'negara', 'sy', 'rmrm', 'rm', 'rm', 'rmrm', 'besarrm']",duit negara sy rmrm rm rm rmrm besarrm,1,Neutral
1082,2025-11-11T12:08:48Z,@kuku_Badak,Aku bangga mas sama emass,Aku bangga mas sama emass,aku bangga mas sama emass,aku bangga mas sama emass,"['aku', 'bangga', 'mas', 'sama', 'emass']","['bangga', 'mas', 'emass']",bangga mas emass,2,Positive
1083,2025-11-11T12:08:39Z,@HanaHanaHana31,"Inflasi kita rendah sekitar 2,% dan pertumbuhan ekonomi kita masih diatas 5% atau 4,% jadi menurut gua masih amanlah. Kecuali kita krisis parah dan lagi hiperinflasi baru deh mending jangan, karena resiko lebih tinggi. Dan juga sekarang sosialisasi berbasis media sosial dan influencer macam koh Raymond ini udah masif juga.",Inflasi kita rendah sekitar  dan pertumbuhan ekonomi kita masih diatas  atau  jadi menurut gua masih amanlah Kecuali kita krisis parah dan lagi hiperinflasi baru deh mending jangan karena resiko lebih tinggi Dan juga sekarang sosialisasi berbasis media sosial dan influencer macam koh Raymond ini udah masif juga,inflasi kita rendah sekitar  dan pertumbuhan ekonomi kita masih diatas  atau  jadi menurut gua masih amanlah kecuali kita krisis parah dan lagi hiperinflasi baru deh mending jangan karena resiko lebih tinggi dan juga sekarang sosialisasi berbasis media sosial dan influencer macam koh raymond ini udah masif juga,inflasi kita rendah sekitar dan pertumbuhan ekonomi kita masih diatas atau jadi menurut gua masih amanlah kecuali kita krisis parah dan lagi hiperinflasi baru deh mending jangan karena resiko lebih tinggi dan juga sekarang sosialisasi berbasis media sosial dan influencer macam koh raymond ini udah masif juga,"['inflasi', 'kita', 'rendah', 'sekitar', 'dan', 'pertumbuhan', 'ekonomi', 'kita', 'masih', 'diatas', 'atau', 'jadi', 'menurut', 'gua', 'masih', 'amanlah', 'kecuali', 'kita', 'krisis', 'parah', 'dan', 'lagi', 'hiperinflasi', 'baru', 'deh', 'mending', 'jangan', 'karena', 'resiko', 'lebih', 'tinggi', 'dan', 'juga', 'sekarang', 'sosialisasi', 'berbasis', 'media', 'sosial', 'dan', 'influencer', 'macam', 'koh', 'raymond', 'ini', 'udah', 'masif', 'juga']","['inflasi', 'rendah', 'pertumbuhan', 'ekonomi', 'diatas', 'gua', 'amanlah', 'kecuali', 'krisis', 'parah', 'hiperinflasi', 'deh', 'mending', 'resiko', 'sosialisasi', 'berbasis', 'media', 'sosial', 'influencer', 'koh', 'raymond', 'udah', 'masif']",inflasi rendah pertumbuhan ekonomi diatas gua amanlah kecuali krisis parah hiperinflasi deh mending resiko sosialisasi berbasis media sosial influencer koh raymond udah masif,2,Positive
1084,2025-11-11T12:22:27Z,@rioferdianto3522,"Waduh bu saya sebagai pekerja, inflasi sangat gila tapi gaji enggk naik",Waduh bu saya sebagai pekerja inflasi sangat gila tapi gaji enggk naik,waduh bu saya sebagai pekerja inflasi sangat gila tapi gaji enggk naik,waduh bu saya sebagai pekerja inflasi sangat gila tapi gaji enggk naik,"['waduh', 'bu', 'saya', 'sebagai', 'pekerja', 'inflasi', 'sangat', 'gila', 'tapi', 'gaji', 'enggk', 'naik']","['bu', 'pekerja', 'inflasi', 'gila', 'gaji', 'enggk']",bu pekerja inflasi gila gaji enggk,0,Negative
1085,2025-11-11T12:27:13Z,@pemburubadai9093,Yakin ?😂,Yakin,yakin,yakin,['yakin'],[],,1,Neutral
1086,2025-11-11T12:33:52Z,@HanaHanaHana31,"​@rioferdianto3522 Kalau berdasarkan cost living mah ya keliatannya parah lah bang, supply dan demand yang membuat semua itu terasa tinggi karena populasi manusia meningkat pesat dan perubahan iklim juga makin memperburuk kondisinya. Tapi emang data dari Bank Dunia juga gak gede bang inflasi mata uang kita, kalau gak redenominasi tikus tikus busuk makin merajalela nantinya.",Kalau berdasarkan cost living mah ya keliatannya parah lah bang supply dan demand yang membuat semua itu terasa tinggi karena populasi manusia meningkat pesat dan perubahan iklim juga makin memperburuk kondisinya Tapi emang data dari Bank Dunia juga gak gede bang inflasi mata uang kita kalau gak redenominasi tikus tikus busuk makin merajalela nantinya,kalau berdasarkan cost living mah ya keliatannya parah lah bang supply dan demand yang membuat semua itu terasa tinggi karena populasi manusia meningkat pesat dan perubahan iklim juga makin memperburuk kondisinya tapi emang data dari bank dunia juga gak gede bang inflasi mata uang kita kalau gak redenominasi tikus tikus busuk makin merajalela nantinya,kalau berdasarkan cost living mah ya keliatannya parah lah bang supply dan demand yang membuat semua itu terasa tinggi karena populasi manusia meningkat pesat dan perubahan iklim juga makin memperburuk kondisinya tapi emang data dari bank dunia juga tidak gede bang inflasi mata uang kita kalau tidak redenominasi tikus tikus busuk makin merajalela nantinya,"['kalau', 'berdasarkan', 'cost', 'living', 'mah', 'ya', 'keliatannya', 'parah', 'lah', 'bang', 'supply', 'dan', 'demand', 'yang', 'membuat', 'semua', 'itu', 'terasa', 'tinggi', 'karena', 'populasi', 'manusia', 'meningkat', 'pesat', 'dan', 'perubahan', 'iklim', 'juga', 'makin', 'memperburuk', 'kondisinya', 'tapi', 'emang', 'data', 'dari', 'bank', 'dunia', 'juga', 'tidak', 'gede', 'bang', 'inflasi', 'mata', 'uang', 'kita', 'kalau', 'tidak', 'redenominasi', 'tikus', 'tikus', 'busuk', 'makin', 'merajalela', 'nantinya']","['berdasarkan', 'cost', 'living', 'keliatannya', 'parah', 'bang', 'supply', 'demand', 'populasi', 'manusia', 'meningkat', 'pesat', 'perubahan', 'iklim', 'memperburuk', 'kondisinya', 'emang', 'data', 'bank', 'dunia', 'gede', 'bang', 'inflasi', 'mata', 'uang', 'redenominasi', 'tikus', 'tikus', 'busuk', 'merajalela']",berdasarkan cost living keliatannya parah bang supply demand populasi manusia meningkat pesat perubahan iklim memperburuk kondisinya emang data bank dunia gede bang inflasi mata uang redenominasi tikus tikus busuk merajalela,0,Negative
1087,2025-11-11T13:00:59Z,@noily8974,"Pasti inflasi, sedikit banyak, setelah redenominasi, psikologi 12,5 dibulatkan oportunitif jadi 13",Pasti inflasi sedikit banyak setelah redenominasi psikologi  dibulatkan oportunitif jadi,pasti inflasi sedikit banyak setelah redenominasi psikologi  dibulatkan oportunitif jadi,pasti inflasi sedikit banyak setelah redenominasi psikologi dibulatkan oportunitif jadi,"['pasti', 'inflasi', 'sedikit', 'banyak', 'setelah', 'redenominasi', 'psikologi', 'dibulatkan', 'oportunitif', 'jadi']","['inflasi', 'redenominasi', 'psikologi', 'dibulatkan', 'oportunitif']",inflasi redenominasi psikologi dibulatkan oportunitif,0,Negative
